epoch,train_mse,train_rmse,test_mse,test_rmse,test_mae
1.880000000000000000e+02,8.063190543630619489e-01,8.979527016291347641e-01,4.749278717692352991e+00,2.179283991978180346e+00,1.679218074840386210e+00
1.890000000000000000e+02,7.269383040363242010e-01,8.526067698747906709e-01,9.891555115352712590e+00,3.145084277941167183e+00,2.292175272067630942e+00
1.900000000000000000e+02,6.789739226851742027e-01,8.239987394924668251e-01,6.836898274864017466e+00,2.614746311760285824e+00,1.956248914551419027e+00
1.910000000000000000e+02,7.060764147966718252e-01,8.402835323845587734e-01,7.505494095377479802e+00,2.739615683882956620e+00,2.008615861002215119e+00
1.920000000000000000e+02,7.675624875020993221e-01,8.761064361720551918e-01,1.097171156996980734e+01,3.312357403718657611e+00,2.514507695926195829e+00
1.930000000000000000e+02,7.349929959293107773e-01,8.573173251074019952e-01,6.800195576340172465e+00,2.607718461862816195e+00,1.884608045022908129e+00
1.940000000000000000e+02,1.035521351042419047e+00,1.017605695268269939e+00,6.221393550693927743e+00,2.494272148482183482e+00,1.811449083591698317e+00
1.950000000000000000e+02,7.572451879318801149e-01,8.701983612555703740e-01,6.213396648383651133e+00,2.492668579732101097e+00,1.852344801058949164e+00
1.960000000000000000e+02,7.719496001822360176e-01,8.786066242535598425e-01,1.163193030945508610e+01,3.410561582709669359e+00,2.506907184311130798e+00
1.970000000000000000e+02,7.239231613526180276e-01,8.508367418915441238e-01,6.276078634913422327e+00,2.505210297542587838e+00,1.838469005749009400e+00
1.980000000000000000e+02,7.173929913533270142e-01,8.469905497426326590e-01,6.038348038991292022e+00,2.457305035804731475e+00,1.807378060348658444e+00
1.990000000000000000e+02,6.961336992503230903e-01,8.343462705917268352e-01,9.490974995946544368e+00,3.080742604624174596e+00,2.251151577534418191e+00
2.000000000000000000e+02,7.643502019841716955e-01,8.742712405107305740e-01,6.169636977192823224e+00,2.483875394860382890e+00,1.840740832956802020e+00
